1621,2,ACRU,2,GILMAN 9,0
1622,3,FRPE,0,GILMAN 9,0
1623,4,QUAL,1,GILMAN 9,0
1624,5,QUAL,2,GILMAN 9,0
1625,6,QUAL,2,GILMAN 9,0
1626,7,JUCI,3,GILMAN 9,0
1627,8,CAGL8,1,GILMAN 9,0
1628,9,CAGL8,2,GILMAN 9,0
1629,10,LITU,0,GILMAN 9,0
1630,11,LITU,2,GILMAN 9,0
1631,1,ACRU,3,HR 12,0
1632,2,LITU,2,HR 12,0
1633,3,LITU,2,HR 12,0
1634,4,LITU,2,HR 12,0
1635,5,LITU,3,HR 12,0
1636,6,LITU,3,HR 12,0
1637,7,CACA18,0,HR 12,0
1638,8,FRPE,2,HR 12,0
1639,9,FRPE,2,HR 12,0
1640,10,FRPE,3,HR 12,0
1641,1,MORU2,4,HR 1,0
1642,2,MORU2,5,HR 1,0
1643,3,QUAL,0,HR 1,0
1644,4,QUAL,3,HR 1,0
1645,5,QUAL,3,HR 1,0
1646,6,QUVE,3,HR 1,0
1647,7,CAGL8,0,HR 1,0
1648,8,CAGL8,0,HR 1,0
1649,9,CAGL8,0,HR 1,0
1650,10,CAGL8,2,HR 1,0
1651,11,CAGL8,2,HR 1,0
1652,12,CAGL8,2,HR 1,0
1653,13,CAGL8,2,HR 1,0
1654,14,CAGL8,2,HR 1,0
1655,1,FRPE,3,HR 10,0
1656,2,ACRU,3,HR 10,0
1657,3,ACRU,3,HR 10,0
1658,4,ACRU,4,HR 10,0
1659,5,LITU,3,HR 10,0
1660,6,LITU,3,HR 10,0
1661,7,LITU,3,HR 10,0
1662,8,LITU,3,HR 10,0
1663,9,LITU,3,HR 10,0
1664,10,LITU,3,HR 10,0
1665,11,QURU,3,HR 10,0
1666,12,QURU,3,HR 10,0
1667,13,ULRU,3,HR 10,0
1668,1,LIST2,3,HR 11,0
1669,2,LITU,3,HR 11,0
1670,3,LITU,3,HR 11,0
1671,4,LITU,3,HR 11,0
1672,5,LITU,3,HR 11,0
1673,6,LITU,4,HR 11,0
1674,7,LITU,4,HR 11,0
1675,8,FRPE,3,HR 11,0
1676,9,FRPE,3,HR 11,0
1677,10,ACRU,0,HR 11,0
1678,11,Dead,3,HR 11,0
1679,1,LITU,3,HR 13,0
1680,2,LITU,3,HR 13,0
1681,3,LITU,4,HR 13,0
1682,4,LITU,5,HR 13,0
1683,5,LITU,5,HR 13,0
1684,6,PODE3,5,HR 13,0
1685,7,FRPE,2,HR 13,0
1686,8,FRPE,3,HR 13,0
1687,9,FRPE,4,HR 13,0
1688,10,FRPE,4,HR 13,0
1689,1,ACRU,2,HR 14,0
1690,2,FRPE,2,HR 14,0
1691,3,FRPE,4,HR 14,0
1692,4,FRPE,4,HR 14,0
1693,5,LITU,2,HR 14,0
1694,6,LITU,2,HR 14,0
1695,7,LITU,2,HR 14,0
1696,8,LITU,4,HR 14,0
1697,1,PIST,1,HR 15,0
1698,2,PIST,1,HR 15,0
1699,3,PIST,1,HR 15,0
1700,4,PIST,2,HR 15,0
1701,5,PIST,2,HR 15,0
1702,6,PRSE2,0,HR 15,0
1703,7,ACRU,2,HR 15,0
1704,8,ACRU,3,HR 15,0
1705,9,ACRU,5,HR 15,0
1706,10,Dead,3,HR 15,0
1707,11,LITU,1,HR 15,0
1708,12,LITU,2,HR 15,0
1709,13,LITU,3,HR 15,0
1710,14,LITU,5,HR 15,0
1711,1,PRSE2,5,HR 16,0
1712,2,PRSE2,5,HR 16,0
1713,3,MOAL,5,HR 16,0
1714,4,ROPS,4,HR 16,0
1715,5,AIAL,5,HR 16,0
1716,6,AIAL,5,HR 16,0
1717,1,FRPE,4,HR 17,0
1718,2,FRPE,5,HR 17,0
1719,3,FRPE,5,HR 17,0
1720,4,FRPE,5,HR 17,0
1721,5,LITU,5,HR 17,0
1722,6,LITU,5,HR 17,0
1723,7,LITU,5,HR 17,0
1724,8,LITU,5,HR 17,0
1725,9,LITU,5,HR 17,0
1726,10,LITU,5,HR 17,0
1727,11,MOAL,5,HR 17,0
1728,1,LITU,2,HR 18,0
1729,2,LITU,2,HR 18,0
1730,3,CECA4,0,HR 18,0
1731,4,MOAL,5,HR 18,0
1732,5,MOAL,5,HR 18,0
1733,6,MOAL,5,HR 18,0
1734,1,Dead,5,HR 19,0
1735,2,ACRU,3,HR 19,0
1736,3,ACRU,4,HR 19,0
1737,4,LITU,2,HR 19,0
1738,5,NYSY,4,HR 19,0
1739,6,FRPE,2,HR 19,0
1740,7,FRPE,3,HR 19,0
1741,1,LITU,0,HR 2,0
1742,2,LITU,2,HR 2,0
1743,3,LITU,2,HR 2,0
1744,4,FRPE,2,HR 2,0
1745,5,FRPE,3,HR 2,0
1746,6,CAGL8,2,HR 2,0
1747,7,CAGL8,2,HR 2,0
1748,8,CAGL8,3,HR 2,0
1749,9,QUCO2,1,HR 2,0
1750,1,ROPS,5,HR 20,0
1751,2,MOAL,5,HR 20,0
1752,3,LITU,5,HR 20,0
1753,1,NYSY,3,HR 3,0
1754,2,ACRU,4,HR 3,0
1755,3,FRPE,4,HR 3,0
1756,4,FRPE,5,HR 3,0
1757,5,ULRU,3,HR 3,0
1758,6,ULRU,5,HR 3,0
1759,7,ULRU,5,HR 3,0
1760,8,LITU,2,HR 3,0
1761,9,LITU,3,HR 3,0
1762,10,LITU,3,HR 3,0
1763,11,LITU,4,HR 3,0
1764,1,QUAL,3,HR 4,0
1765,2,QUAL,3,HR 4,0
1766,3,QUAL,3,HR 4,0
1767,4,QUAL,3,HR 4,0
1768,5,NYSY,0,HR 4,0
1769,6,QURU,3,HR 4,0
1770,7,QURU,3,HR 4,0
1771,8,QURU,3,HR 4,0
1772,9,QURU,3,HR 4,0
1773,10,Dead,3,HR 4,0
1774,11,ACRU,3,HR 4,0
1775,12,ACRU,3,HR 4,0
1776,13,QUVE,3,HR 4,0
1777,1,ACRU,0,HR 5,0
1778,2,ACRU,0,HR 5,0
1779,3,ACRU,0,HR 5,0
1780,4,FRPE,0,HR 5,0
1781,5,FRPE,0,HR 5,0
1782,6,FRPE,0,HR 5,0
1783,1,JUVIV,5,HR 6,0
1784,2,ACRU,2,HR 6,0
1785,1,FRPE,3,HR 7,0
1786,2,FRPE,3,HR 7,0
1787,3,FRPE,3,HR 7,0
1788,4,ACRU,3,HR 7,0
1789,5,ACRU,3,HR 7,0
1790,6,ACRU,3,HR 7,0
1791,7,ACRU,3,HR 7,0
1792,8,ACRU,3,HR 7,0
1793,9,ACRU,4,HR 7,0
1794,10,QUPA2,2,HR 7,0
1795,11,QUPA2,2,HR 7,0
1796,1,QUAL,3,HR 8,0
1797,2,FRPE,2,HR 8,0
1798,3,FRPE,3,HR 8,0
1799,4,FRPE,3,HR 8,0
1800,5,FRPE,4,HR 8,0
1801,6,FRPE,4,HR 8,0
1802,7,LITU,2,HR 8,0
1803,8,LITU,2,HR 8,0
1804,9,LITU,3,HR 8,0
1805,10,LITU,3,HR 8,0
1806,11,LITU,3,HR 8,0
1807,12,LITU,3,HR 8,0
1808,13,LITU,4,HR 8,0
1809,14,LITU,4,HR 8,0
1810,15,ACRU,3,HR 8,0
1811,16,CAGL8,4,HR 8,0
1812,1,QUPA2,0,HR 9,0
1813,2,FRPE,2,HR 9,0
1814,3,FRPE,3,HR 9,0
1815,4,Dead,3,HR 9,0
1816,5,QUAL,0,HR 9,0
1817,6,QUAL,0,HR 9,0
1818,7,QUAL,0,HR 9,0
14,10,Dead,0,SGDW 2,0
15,11,ACPL,0,SGDW 2,0
16,12,ACPL,0,SGDW 2,0
17,13,ACPL,0,SGDW 2,0
18,14,ACPL,0,SGDW 2,0
19,15,ACPL,0,SGDW 2,0
20,16,ACRU,0,SGDW 2,0
21,17,QURU,0,SGDW 2,0
22,18,QUCO2,0,SGDW 2,0
23,19,QUAL,0,SGDW 2,0
24,20,FAGR,0,SGDW 2,0
25,1,QUAL,1,SGDW 1,0
26,2,QUAL,1,SGDW 1,0
27,3,ACRU,3,SGDW 1,1
28,4,ACRU,1,SGDW 1,0
29,5,FRAM2,4,SGDW 1,0
30,6,FRAM2,4,SGDW 1,0
31,7,MAAN3,2,SGDW 1,0
32,8,PRAV,2,SGDW 1,0
33,9,QURU,0,SGDW 1,0
34,10,PLOC,4,SGDW 1,1
35,11,ULRU,1,SGDW 1,0
36,1,LITU,0,SGDW 5,0
37,2,LITU,1,SGDW 5,0
38,3,LITU,1,SGDW 5,0
39,4,LITU,4,SGDW 5,1
40,5,LITU,0,SGDW 5,0
41,6,QUAL,1,SGDW 5,0
42,7,QUAL,1,SGDW 5,0
43,8,QUAL,2,SGDW 5,0
44,9,FRAM2,2,SGDW 5,0
45,10,ACRU,3,SGDW 5,0
46,1,QUAL,0,SGDW 7,0
47,2,QUAL,2,SGDW 7,0
48,3,QUVE,0,SGDW 7,0
49,4,QUVE,1,SGDW 7,0
50,5,QUVE,1,SGDW 7,0
51,6,QUVE,1,SGDW 7,0
52,7,QUVE,0,SGDW 7,0
53,8,ACRU,0,SGDW 7,0
54,9,ACRU,0,SGDW 7,0
55,10,Dead,1,SGDW 7,0
56,11,LITU,0,SGDW 7,0
57,12,LITU,0,SGDW 7,0
58,13,LITU,3,SGDW 7,0
59,14,LITU,4,SGDW 7,0
60,15,LITU,2,SGDW 7,0
61,16,LITU,3,SGDW 7,0
62,17,LITU,2,SGDW 7,0
63,18,LITU,1,SGDW 7,0
64,19,LITU,0,SGDW 7,0
65,20,LITU,0,SGDW 7,0
66,21,LITU,4,SGDW 7,1
67,22,LITU,0,SGDW 7,0
68,23,LITU,0,SGDW 7,0
69,24,FAGR,0,SGDW 7,0
70,25,PATO2,2,SGDW 7,0
71,26,AIAL,4,SGDW 7,0
72,27,ROPS,0,SGDW 7,0
74,1,QUVE,0,SGDW 6,0
75,2,QUVE,0,SGDW 6,0
76,3,QUVE,0,SGDW 6,0
77,4,ACRU,0,SGDW 6,0
78,5,ACRU,0,SGDW 6,0
79,6,ACRU,0,SGDW 6,0
80,7,ACRU,0,SGDW 6,0
81,8,ACRU,0,SGDW 6,0
82,9,QUAL,0,SGDW 6,0
83,10,Dead,0,SGDW 6,0
84,11,Dead,0,SGDW 6,0
85,12,LITU,0,SGDW 6,0
86,13,LITU,1,SGDW 6,0
87,14,LITU,1,SGDW 6,0
88,1,QUVE,0,SGDW 4,0
89,2,ACRU,0,SGDW 4,0
90,3,ACRU,1,SGDW 4,0
91,4,ACRU,4,SGDW 4,1
92,5,ACRU,3,SGDW 4,0
93,6,ACRU,2,SGDW 4,0
94,7,ACRU,1,SGDW 4,0
95,8,ACRU,1,SGDW 4,0
96,9,LITU,0,SGDW 4,0
97,10,LITU,1,SGDW 4,0
98,11,LITU,0,SGDW 4,0
99,12,LITU,1,SGDW 4,0
100,13,LITU,1,SGDW 4,0
101,14,LITU,1,SGDW 4,0
102,15,PRSE2,1,SGDW 4,0
103,16,PRSE2,1,SGDW 4,0
104,17,QUAL,0,SGDW 4,0
105,18,QUAL,1,SGDW 4,0
106,1,QUVE,0,SGDW 3,0
107,2,QUVE,0,SGDW 3,0
108,3,QUAL,0,SGDW 3,0
109,4,QUAL,1,SGDW 3,0
110,5,ACRU,1,SGDW 3,0
111,6,ACRU,0,SGDW 3,0
112,7,ACRU,0,SGDW 3,0
113,8,Dead,0,SGDW 3,0
114,9,Dead,0,SGDW 3,0
115,10,Dead,0,SGDW 3,0
116,1,PRSE2,0,SGDW 8,0
117,2,PRSE2,0,SGDW 8,0
118,3,PRSE2,0,SGDW 8,0
119,4,PRSE2,0,SGDW 8,0
120,5,FRAM2,0,SGDW 8,0
121,6,ACRU,0,SGDW 8,0
122,7,ACRU,0,SGDW 8,0
123,8,QUAL,2,SGDW 8,0
124,9,QUAL,2,SGDW 8,0
125,10,LITU,1,SGDW 8,0
126,11,LITU,0,SGDW 8,0
127,12,LITU,3,SGDW 8,0
128,13,QUVE,0,SGDW 8,0
129,14,QUVE,0,SGDW 8,0
130,15,QUVE,1,SGDW 8,0
131,16,QUVE,1,SGDW 8,0
143,1,QUVE,2,SGDW 9 ,0
144,2,QUVE,1,SGDW 9 ,0
145,3,QUVE,1,SGDW 9 ,0
146,4,LITU,2,SGDW 9 ,0
147,5,NYSY,0,SGDW 9 ,0
148,6,NYSY,2,SGDW 9 ,0
149,7,NYSY,2,SGDW 9 ,0
150,8,NYSY,2,SGDW 9 ,0
151,9,NYSY,0,SGDW 9 ,0
152,10,Dead,0,SGDW 9 ,0
153,11,Dead,0,SGDW 9 ,0
154,12,ACPL,0,SGDW 9 ,0
155,13,ULRU,2,SGDW 9 ,0
156,1,FRAXI,2,SGDW 10,0
157,2,FRAM2,2,SGDW 10,0
158,3,LITU,2,SGDW 10,0
159,4,LITU,2,SGDW 10,0
160,5,QUAL,2,SGDW 10,0
161,6,QUAL,1,SGDW 10,0
162,7,NYSY,2,SGDW 10,0
163,8,AIAL,3,SGDW 10,0
164,1,QUAL,2,SGDW 11,0
165,2,QUAL,2,SGDW 11,0
166,3,QUAL,2,SGDW 11,0
167,4,QUAL,2,SGDW 11,0
168,5,FRAXI,2,SGDW 11,0
169,6,NYSY,2,SGDW 11,0
170,7,ACRU,1,SGDW 11,0
171,8,ACPL,0,SGDW 11,0
172,9,ACPL,0,SGDW 11,0
173,10,LITU,3,SGDW 11,0
174,11,LITU,2,SGDW 11,0
175,12,Dead,5,SGDW 11,0
2302,1,PIGL,0,ND 1,0
2303,2,CAGL8,0,ND 1,0
2304,3,QUAL,0,ND 1,0
2305,4,QUAL,0,ND 1,0
2306,5,QUAL,0,ND 1,0
2307,6,QUPA2,0,ND 1,0
2308,1,NYSY,1,ND 12,0
2309,2,QUAL,1,ND 12,0
2310,3,QURU,0,ND 12,0
2311,4,QURU,0,ND 12,0
2312,5,QURU,1,ND 12,0
2313,6,LITU,0,ND 12,0
2314,1,PIST,3,ND 13,0
2315,2,QUAL,3,ND 13,0
2316,1,PIST,0,ND 14,0
2317,2,QUAL,0,ND 14,0
2318,3,QUAL,0,ND 14,0
2319,4,QUAL,0,ND 14,0
2320,5,NYSY,0,ND 14,0
2321,6,NYSY,0,ND 14,0
2322,7,NYSY,2,ND 14,0
2323,8,ACSA2,0,ND 14,0
2324,9,QURU,0,ND 14,0
2325,10,QURU,2,ND 14,0
2326,1,LITU,2,ND 18,0
2327,2,LITU,3,ND 18,0
2328,3,LITU,3,ND 18,0
2329,4,LITU,3,ND 18,0
2330,5,CAGL8,0,ND 18,0
2331,6,PIST,2,ND 18,0
2332,1,CAGL8,0,ND 19,0
2333,2,CAGL8,1,ND 19,0
2334,3,LITU,0,ND 19,0
2335,1,ACSA2,2,ND 22,0
2336,2,QUPA2,0,ND 22,0
2337,3,QUAL,1,ND 22,0
2338,4,QUAL,2,ND 22,0
2339,1,TSCA,0,ND 23,0
2340,2,TSCA,0,ND 23,0
2341,3,CAGL8,0,ND 23,0
2342,4,PIST,0,ND 23,0
2343,5,PIST,0,ND 23,0
2344,6,PIST,0,ND 23,0
2345,7,PIST,0,ND 23,0
2346,1,QUAL,0,ND 24,0
2347,2,QUAL,2,ND 24,0
2348,3,QUAL,2,ND 24,0
2349,4,Dead,2,ND 24,0
2350,5,CAGL8,0,ND 24,0
2351,6,CAGL8,0,ND 24,0
2352,1,NYSY,1,ND 25,0
2353,2,NYSY,1,ND 25,0
2354,3,NYSY,2,ND 25,0
2355,4,QUAL,0,ND 25,0
2356,5,QUAL,0,ND 25,0
2357,1,NYSY,0,ND 28,0
2358,2,NYSY,0,ND 28,0
2359,3,NYSY,2,ND 28,0
2360,4,QUAL,2,ND 28,0
2361,5,QUAL,3,ND 28,0
2362,1,QUAL,0,ND 30,0
2363,2,QUAL,0,ND 30,0
2364,3,QUAL,0,ND 30,0
2365,4,QUAL,0,ND 30,0
2366,5,QUAL,0,ND 30,0
2367,6,QUAL,1,ND 30,0
2368,7,ACPL,2,ND 30,0
2369,8,MOAL,1,ND 30,0
2370,9,MOAL,1,ND 30,0
2371,1,QUAL,0,ND 32,0
2372,2,QUAL,0,ND 32,0
2373,3,QUAL,0,ND 32,0
2374,4,QUAL,0,ND 32,0
2375,5,QUAL,0,ND 32,0
2376,6,QUAL,1,ND 32,0
2377,7,NYSY,0,ND 32,0
2378,1,QUCO2,0,ND 34,0
2379,2,NYSY,0,ND 34,0
2380,3,QUAL,0,ND 34,0
2381,1,QURU,0,ND 38,0
2382,2,QURU,0,ND 38,0
2383,3,QURU,2,ND 38,0
2384,4,QUAL,0,ND 38,0
2385,5,QUAL,0,ND 38,0
2386,6,QUAL,0,ND 38,0
2387,7,QUAL,0,ND 38,0
2388,1,QURU,0,ND 4,0
2389,2,QURU,0,ND 4,0
2390,3,QURU,0,ND 4,0
2391,4,QURU,0,ND 4,0
2392,5,QURU,3,ND 4,0
2393,1,QUAL,0,ND 5,0
2394,2,QUAL,0,ND 5,0
2395,3,TSCA,0,ND 5,0
2396,1,QUAL,0,ND 7,0
2397,2,QUAL,0,ND 7,0
2398,3,QUAL,0,ND 7,0
2399,4,NYSY,0,ND 7,0
2400,1,NYSY,0,ND 9,0
2401,2,NYSY,0,ND 9,0
2402,3,NYSY,2,ND 9,0
2403,4,QUAL,0,ND 9,0
2404,5,QUAL,0,ND 9,0
2405,6,QUAL,3,ND 9,0
2406,7,QURU,0,ND 9,0
2407,1,FAGR,1,FRIENDS 1,0
2408,2,AIAL,1,FRIENDS 1,0
2409,3,GLTR,1,FRIENDS 1,0
2410,1,AIAL,1,FRIENDS 10,0
2411,2,AIAL,5,FRIENDS 10,0
2412,3,PATO2,5,FRIENDS 10,0
2413,1,LIGUS2,4,FRIENDS 11,0
2414,2,ACSA3,2,FRIENDS 11,0
2415,3,ACSA3,4,FRIENDS 11,0
2416,4,QUPA2,3,FRIENDS 11,0
2417,5,PRSE2,3,FRIENDS 11,0
2418,6,PRAV,3,FRIENDS 11,0
2419,7,PRAV,3,FRIENDS 11,0
2420,8,PIST,3,FRIENDS 11,0
2421,9,ACNE2,1,FRIENDS 11,0
2422,10,ACNE2,4,FRIENDS 11,0
2423,11,MORU2,2,FRIENDS 11,0
2424,12,MORU2,3,FRIENDS 11,0
2425,13,MORU2,4,FRIENDS 11,0
2426,14,CRMO2,4,FRIENDS 11,0
2427,15,FAGR,1,FRIENDS 11,0
2428,16,FAGR,1,FRIENDS 11,0
2429,17,QURU,3,FRIENDS 11,0
2430,1,QUPA2,2,FRIENDS 12,0
2431,2,QUPA2,2,FRIENDS 12,0
2432,3,QUPA2,2,FRIENDS 12,0
2433,4,QUPA2,3,FRIENDS 12,0
2434,5,ROPS,2,FRIENDS 12,0
2435,6,FRAM2,1,FRIENDS 12,0
2436,7,FRAM2,2,FRIENDS 12,0
2437,8,FRAM2,2,FRIENDS 12,0
2438,9,ULRU,2,FRIENDS 12,0
2439,1,PRSE2,1,FRIENDS 13,0
2440,2,PRSE2,2,FRIENDS 13,0
2441,3,QUPA2,1,FRIENDS 13,0
2442,4,QUPA2,2,FRIENDS 13,0
2443,5,QUPA2,3,FRIENDS 13,0
2444,6,QUPA2,3,FRIENDS 13,0
2445,7,QUPA2,3,FRIENDS 13,0
2446,8,LIST2,1,FRIENDS 13,0
2447,9,LIST2,3,FRIENDS 13,0
2448,10,FRPE,0,FRIENDS 13,0
2449,11,FRPE,2,FRIENDS 13,0
2450,1,QUCO2,1,FRIENDS 14,0
2451,2,QUCO2,2,FRIENDS 14,0
2452,3,QUCO2,2,FRIENDS 14,0
2453,4,QUCO2,3,FRIENDS 14,0
2454,5,ROPS,1,FRIENDS 14,0
2455,6,ROPS,3,FRIENDS 14,0
2456,7,GLTR,1,FRIENDS 14,0
2457,8,GLTR,1,FRIENDS 14,0
2458,9,FRPE,0,FRIENDS 14,0
2459,10,FRPE,0,FRIENDS 14,0
2460,11,QUPA2,2,FRIENDS 14,0
2461,12,QUPA2,3,FRIENDS 14,0
2462,13,QUPA2,3,FRIENDS 14,0
2463,14,QUPA2,3,FRIENDS 14,0
2464,15,QUPA2,3,FRIENDS 14,0
2465,16,QUPA2,5,FRIENDS 14,0
2466,17,ULRU,1,FRIENDS 14,0
2467,1,FRAM2,1,FRIENDS 15,0
2468,2,GLTR,1,FRIENDS 15,0
2469,3,GLTR,3,FRIENDS 15,0
2470,4,ULRU,2,FRIENDS 15,0
2471,5,ULRU,3,FRIENDS 15,0
2472,6,ULRU,3,FRIENDS 15,0
2473,7,QUCO2,1,FRIENDS 15,0
2474,8,QUCO2,1,FRIENDS 15,0
2475,9,QUCO2,3,FRIENDS 15,0
2476,10,QUPA2,2,FRIENDS 15,0
2477,11,QUPA2,3,FRIENDS 15,0
2478,12,QUPA2,3,FRIENDS 15,0
2479,13,PRSE2,0,FRIENDS 15,0
2480,1,QUPH,0,FRIENDS 16,0
2481,2,QUPH,1,FRIENDS 16,0
2482,3,QUPH,2,FRIENDS 16,0
2483,4,ACSA3,0,FRIENDS 16,0
2484,5,ACSA3,0,FRIENDS 16,0
2485,6,ACSA3,1,FRIENDS 16,0
2486,7,QUPA2,0,FRIENDS 16,0
2487,8,QUPA2,1,FRIENDS 16,0
2488,9,QUPA2,2,FRIENDS 16,0
2489,10,QUPA2,3,FRIENDS 16,0
2490,11,PRSE2,0,FRIENDS 16,0
2491,12,PRSE2,0,FRIENDS 16,0
2492,13,PRSE2,0,FRIENDS 16,0
2493,1,DIVI5,0,FRIENDS 17,0
2494,2,TIAM,1,FRIENDS 17,0
2495,3,ACSA3,0,FRIENDS 17,0
2496,4,PRSE2,1,FRIENDS 17,0
2497,5,PRSE2,2,FRIENDS 17,0
2498,6,ULRU,1,FRIENDS 17,0
2499,7,ULRU,1,FRIENDS 17,0
2500,8,AIAL,2,FRIENDS 17,0
2501,9,QUPA2,0,FRIENDS 17,0
2502,10,QUPA2,1,FRIENDS 17,0
2503,11,QUPA2,3,FRIENDS 17,0
2504,12,QUPA2,3,FRIENDS 17,0
2505,13,QUPA2,3,FRIENDS 17,0
2506,14,QUPA2,3,FRIENDS 17,0
2507,15,QUPA2,6,FRIENDS 17,0
2508,16,QUPH,1,FRIENDS 17,0
2509,1,ULRU,0,FRIENDS 2,0
2510,2,ULRU,1,FRIENDS 2,0
2511,3,MOAL,0,FRIENDS 2,0
2512,4,MOAL,1,FRIENDS 2,0
2513,5,ACSA3,2,FRIENDS 2,0
2514,6,ACNE2,1,FRIENDS 2,0
2515,7,ACNE2,1,FRIENDS 2,0
2516,8,ROPS,0,FRIENDS 2,0
2517,1,LITU,0,FRIENDS 3,0
2518,2,LITU,1,FRIENDS 3,0
2519,3,ACRU,1,FRIENDS 3,0
2520,4,ACRU,2,FRIENDS 3,0
2521,5,ACRU,4,FRIENDS 3,0
2522,6,CECA4,1,FRIENDS 3,0
2523,1,PLATA,1,FRIENDS 4,0
2524,2,PLATA,4,FRIENDS 4,0
2525,3,SANI,0,FRIENDS 4,0
2526,4,SANI,3,FRIENDS 4,0
2527,5,SANI,3,FRIENDS 4,0
2528,6,SANI,4,FRIENDS 4,0
2529,7,SANI,4,FRIENDS 4,0
2530,8,SANI,5,FRIENDS 4,0
2531,9,SANI,5,FRIENDS 4,0
2532,1,LINDE2,2,FRIENDS 5,0
2533,2,ACNE2,0,FRIENDS 5,0
2534,3,GLTR,2,FRIENDS 5,0
2535,4,GLTR,2,FRIENDS 5,0
2536,5,PRSE2,0,FRIENDS 5,0
2537,6,PRSE2,0,FRIENDS 5,0
2538,7,PRSE2,2,FRIENDS 5,0
2539,8,JUNI,1,FRIENDS 5,0
2540,9,JUNI,1,FRIENDS 5,0
2541,10,LITU,1,FRIENDS 5,0
2542,11,ULRU,0,FRIENDS 5,0
2543,12,ULRU,1,FRIENDS 5,0
2544,13,ULRU,3,FRIENDS 5,0
2545,14,ULRU,3,FRIENDS 5,0
2546,15,MOAL,0,FRIENDS 5,0
2547,16,MOAL,0,FRIENDS 5,0
2548,1,SANI,5,FRIENDS 6,0
2549,2,SANI,5,FRIENDS 6,0
2550,3,SANI,5,FRIENDS 6,0
2551,4,SANI,5,FRIENDS 6,0
2552,1,ACNE2,1,FRIENDS 7,0
2553,2,ACNE2,2,FRIENDS 7,0
2554,3,ULRU,1,FRIENDS 7,0
2555,4,ULRU,1,FRIENDS 7,0
2556,5,ULRU,1,FRIENDS 7,0
2557,6,ULRU,4,FRIENDS 7,0
2558,7,ULRU,5,FRIENDS 7,0
2559,8,LITU,1,FRIENDS 7,0
2560,9,LITU,1,FRIENDS 7,0
2561,10,LITU,2,FRIENDS 7,0
2562,11,ROPS,1,FRIENDS 7,0
2563,12,ROPS,1,FRIENDS 7,0
2564,13,ROPS,2,FRIENDS 7,0
2565,14,ROPS,2,FRIENDS 7,0
2566,1,ACRU,1,FRIENDS 8,0
2567,2,ACRU,1,FRIENDS 8,0
2568,3,ACNE2,0,FRIENDS 8,0
2569,4,ACNE2,2,FRIENDS 8,0
2570,5,ACNE2,3,FRIENDS 8,0
2571,6,ACSA2,2,FRIENDS 8,0
2572,7,LITU,0,FRIENDS 8,0
2573,8,LITU,2,FRIENDS 8,0
2574,9,LITU,2,FRIENDS 8,0
2575,10,ROPS,0,FRIENDS 8,0
2576,1,PLATA,1,FRIENDS 9,0
2577,2,PLATA,5,FRIENDS 9,0
2578,3,ACNE2,4,FRIENDS 9,0
2579,4,ACNE2,4,FRIENDS 9,0
2580,1,ULMUS,5,NMN 1,0
2581,2,ULMUS,5,NMN 1,0
2582,3,ULMUS,5,NMN 1,0
2583,4,ULMUS,5,NMN 1,0
2584,5,MORU2,4,NMN 1,0
2585,1,ROPS,4,NMN 2,0
2586,2,ROPS,3,NMN 2,0
2587,3,ROPS,2,NMN 2,0
2588,4,ROPS,2,NMN 2,0
2589,5,ROPS,2,NMN 2,0
2590,6,ROPS,2,NMN 2,0
2591,7,ROPS,4,NMN 2,0
2592,8,ULRU,4,NMN 2,0
2593,9,ACSA2,4,NMN 2,0
2594,10,ACSA2,4,NMN 2,0
2595,1,ACSA2,2,NMN 3,0
2596,2,ACSA2,3,NMN 3,0
2597,3,ROPS,3,NMN 3,0
2598,4,MORU2,2,NMN 3,0
2712,1,CAGL8,0,FF 1,0
2713,2,QUAL,2,FF 1,1
2714,3,ACPL,0,FF 1,0
2715,4,NYSY,0,FF 1,0
2716,5,NYSY,1,FF 1,0
2717,6,NYSY,3,FF 1,0
2718,7,QUVE,1,FF 1,0
2719,8,LITU,0,FF 1,0
2720,9,ACNE2,2,FF 1,0
2721,1,Dead,4,FF 2,0
2722,2,QUAL,2,FF 2,0
2723,3,QUAL,1,FF 2,0
2724,4,LITU,1,FF 2,0
2725,5,LITU,0,FF 2,0
2726,6,QUMO4,1,FF 2,0
2727,7,MOAL,5,FF 2,0
2728,8,MOAL,4,FF 2,0
2729,9,ACRU,1,FF 2,0
2730,10,PRSE2,4,FF 2,0
2731,1,QUMO4,1,FF 3,0
2732,2,QUMO4,0,FF 3,0
2733,3,QUMO4,1,FF 3,0
2734,4,SAAL5,0,FF 3,0
2735,5,QUAL,0,FF 3,0
2736,6,QUAL,2,FF 3,0
2737,7,QUAL,2,FF 3,0
2738,8,QUAL,1,FF 3,0
2739,9,CAGL8,0,FF 3,0
2740,10,Dead,0,FF 3,0
2741,1,LITU,3,FF 4,0
2742,2,LITU,0,FF 4,0
2743,3,LITU,2,FF 4,0
2744,4,LITU,1,FF 4,0
2745,5,LITU,2,FF 4,0
2746,6,LITU,0,FF 4,0
2747,7,CAGL8,2,FF 4,0
2748,8,FAGR,1,FF 4,0
2749,9,QUAL,4,FF 4,1
2750,10,QUAL,2,FF 4,0
2751,11,QUMO4,2,FF 4,0
2752,12,NYSY,1,FF 4,0
2753,1,SAAL5,1,FF 5,0
2754,2,Dead,2,FF 5,0
2755,3,Dead,0,FF 5,0
2756,4,LITU,0,FF 5,0
