"5257","FRAXI","3","SINAI 30",
"5258","BETH","3","SINAI 8",
"5259","LONIC","4","SINAI 24",
"5260","LONIC","4","SINAI 25",
"5261","AGALA","5","SINAI 10",
"5262","LONIC","5","SINAI 13",
"5263","AGALA","5","SINAI 13",
"5264","PAQU2","5","SINAI 26",
"5265","LONIC","5","SINAI 28",
"5266","RUAL","5","SINAI 31",
"5267","TORA2","5","SINAI 8",
"5268","PAQU2","5","SINAI 8",
"5269","RUAL","6","SINAI 2",
"5270","TORA2","7","SINAI 30",
"5271","MIVI","8","SINAI 29",
"5272","LONIC","8","SINAI 30",
"5273","LONIC","8","SINAI 32",
"5274","CEOR7","10","SINAI 13",
"5275","LONIC","10","SINAI 26",
"5276","RUBUS ","10","SINAI 26",
"5277","RUAL","10","SINAI 28",
"5278","AMBR7","10","SINAI 29",
"5279","LONIC","10","SINAI 5",
"5280","LONIC","10","SINAI 8",
"5281","HEHE","12","SINAI 32",
"5282","FRAXI","15","SINAI 28",
"5283","RUAL","15","SINAI 32",
"5284","CEOR7","15","SINAI 8",
"5285","Moss","20","SINAI 10",
"5286","ROMU","20","SINAI 13",
"5287","HAVI2","20","SINAI 26",
"5288","EUPE3","20","SINAI 3",
"5289","LONIC","20","SINAI 31",
"5290","GECA7","20","SINAI 31",
"5291","RUAL","20","SINAI 5",
"5292","RUTH","25","SINAI 29",
"5293","RUPH","30","SINAI 26",
"5294","Unidentified Herb","30","SINAI 29",
"5295","IPCA","30","SINAI 33",
"5296","RUAL","35","SINAI 24",
"5297","RUAL","35","SINAI 25",
"5298","AMBR7","35","SINAI 31",
"5299","AMBR7","35","SINAI 33",
"5300","HAVI2","35","SINAI 33",
"5301","LONIC","45","SINAI 3",
"5302","LONIC","80","SINAI 34",
"5303","LONIC","1","SINAI 1","yes"
"5304","PRSE2","1","SINAI 1","yes"
"5305","FRAXI","1","SINAI 1","yes"
"5306","OXALI","1","SINAI 1","yes"
"5307","AMBR7","1","SINAI 1","yes"
"5308","TORA2","1","SINAI 10","yes"
"5309","ACRU","1","SINAI 10","yes"
"5310","ULMUS","1","SINAI 10","yes"
"5311","AMBR7","1","SINAI 11","yes"
"5312","POPE2","1","SINAI 11","yes"
"5313","LITU","1","SINAI 12","yes"
"5314","POPE2","1","SINAI 12","yes"
"5315","SOAL6","1","SINAI 13","yes"
"5316","OXALI","1","SINAI 13","yes"
"5317","ACRU","1","SINAI 14","yes"
"5318","AMBR7","1","SINAI 14","yes"
"5319","VIAC","1","SINAI 14","yes"
"5320","PRSE2","1","SINAI 14","yes"
"5321","FRAXI","1","SINAI 15","yes"
"5322","TORA2","1","SINAI 15","yes"
"5323","LITU","1","SINAI 16","yes"
"5324","ULMUS","1","SINAI 16","yes"
"5325","LONIC","1","SINAI 16","yes"
"5326","VIAC","1","SINAI 17","yes"
"5327","LITU","1","SINAI 17","yes"
"5328","ACRU","1","SINAI 17","yes"
"5329","LITU","1","SINAI 18","yes"
"5330","ACRU","1","SINAI 18","yes"
"5331","ACRU","1","SINAI 19","yes"
"5332","SMILA2","1","SINAI 19","yes"
"5333","FRPE","1","SINAI 19","yes"
"5334","IPCA","1","SINAI 2","yes"
"5335","LITU","1","SINAI 2","yes"
"5336","LONIC","1","SINAI 20","yes"
"5337","ACRU","1","SINAI 20","yes"
"5338","FAGR","1","SINAI 20","yes"
"5339","AMBR7","1","SINAI 20","yes"
"5340","ACRU","1","SINAI 21","yes"
"5341","PAQU2","1","SINAI 21","yes"
"5342","LITU","1","SINAI 21","yes"
"5343","TORA2","1","SINAI 21","yes"
"5344","BAMBU","1","SINAI 21","yes"
"5345","AMBR7","1","SINAI 22","yes"
"5346","CEOR7","1","SINAI 22","yes"
"5347","AMBR7","1","SINAI 23","yes"
"5348","ACRU","1","SINAI 23","yes"
"5349","LITU","1","SINAI 23","yes"
"5350","QUAL","1","SINAI 23","yes"
"5351","RUBUS","1","SINAI 23","yes"
"5352","PAQU2","1","SINAI 25","yes"
"5353","ARISA","1","SINAI 25","yes"
"5354","SMILA2","1","SINAI 25","yes"
"5355","PAQU2","1","SINAI 28","yes"
"5356","SASSA","1","SINAI 28","yes"
"5357","LONIC","1","SINAI 29","yes"
"5358","FRAGA","1","SINAI 29","yes"
"5359","PAQU2","1","SINAI 29","yes"
"5360","PAQU2","1","SINAI 30","yes"
"5361","TARAX","1","SINAI 31","yes"
"5362","CEOR7","1","SINAI 32","yes"
"5363","LONIC","1","SINAI 33","yes"
"5364","TORA2","1","SINAI 34","yes"
"5365","HEHE","1","SINAI 34","yes"
"5366","PAQU2","1","SINAI 34","yes"
"5367","FRAGA","1","SINAI 34","yes"
"5368","TORA2","1","SINAI 4","yes"
"5369","PAQU2","1","SINAI 4","yes"
"5370","PRSE2","1","SINAI 4","yes"
"5371","AMBR7","1","SINAI 4","yes"
"5372","AMBR7","1","SINAI 5","yes"
"5373","PAQU2","1","SINAI 6","yes"
"5374","LONIC","1","SINAI 6","yes"
"5375","AMBR7","1","SINAI 6","yes"
"5376","Unidentified Herb","1","SINAI 7","yes"
"5377","VITIS","1","SINAI 9","yes"
"5378","ROMU","1","SINAI 6","yes"
"5963","ROMU","25","FF 6",
"5964","HEHE","30","FF 6",
"5965","LOJA","15","FF 6",
"5966","CAGL8","10","FF 6",
"5967","MOAL","10","FF 6",
"5968","HEHE","60","FF 9",
"5969","PAQU2","5","FF 9",
"5970","CILU","5","FF 7",
"5971","HEHE","43","FF 7",
"5972","LOJA","15","FF 7",
"5973","FRAM2","10","FF 7",
"5974","VIRI","2","FF 7",
"5975","Moss","16","FF 3",
"5976","LOJA","10","FF 3",
"5977","PRSE2","5","FF 3",
"5978","ACPA2","1","FF 3","yes"
"5979","HEHE","10","FF 3",
"5980","VISO","5","FF 3",
"5981","ACRU","10","FF 3",
"5982","MORU","1","FF 3",
"5983","PAQU2","1","FF 3",
"5984","VIRI","1","FF 3","yes"
"5985","HEMER","1","FF 3",
"5986","HEHE","20","FF 1",
"5987","TORA2","4","FF 1",
"5988","ALPE4","1","FF 1","yes"
"5989","NYSY","2","FF 1",
"5990","OXALI","1","FF 1","yes"
"5991","DESMO","3","FF 1",
"5992","LOJA","8","FF 11",
"5993","NYSY","5","FF 11",
"5994","ALPE4","7","FF 11",
"5995","HEHE","25","FF 11",
"5996","VIDE","5","FF 11",
"5997","HEHE","25","FF 2",
"5998","TORA2","10","FF 2",
"5999","SMILA2","4","FF 2",
"6001","TORA2","7","FF 6",
"6002","LOJA","12","FF 6",
"6003","DESMO","3","FF 6",
"6004","CAGL8","3","FF 6",
"6005","VISO","2","FF 6",
"6006","ACRU","3","FF 6",
"6007","LOJA","25","FF 5",
"6008","HEHE","55","FF 5",
"6009","TORA2","5","FF 5",
"6010","TORA2","14","FF 13",
"6011","PHAM4","1","FF 13",
"6012","MOAL","25","FF 13",
"6013","ALJU","8","FF 14",
"6014","ALPE4","50","FF 14",
"6015","HEHE","7","FF 14",
"6016","LOJA","5","FF 14",
"6017","SOLID","60","BEL 1",
"6018","ACPL","20","BEL 1",
"6019","LOJA","8","BEL 1",
"6020","HEHE","2","BEL 1",
"6000","ROMU","4","FF 2",
"6021","HEHE","25","BEL 2",
"6022","PLMA2","5","WG 5",
"6023","HEHE","3","WG 5",
"6024","SOLID","20","WG 5",
"6025","GECA7","20","WG 5",
"6026","VIRI","4","WG 5",
"6027","GLHE2","5","WG 5",
"6028","TRRE3","1","WG 5",
"6029","SOOL","1","WG 5","yes"
"6030","CEOR7","1","WG 5",
"6031","AMBR7","1","WG 5","yes"
"6032","WISI","10","WG 5",
"6033","HETU","80","WG 4",
"6034","VIRI","20","WG 4",
"6035","QUMO4","1","WG 3","yes"
"6036","WISI","15","WG 3",
"6037","HEHE","45","WG 3",
"6038","PHAM4","20","WG 2",
"6039","VIRI","30","WG 2",
"6040","PLMA2","2","WG 2",
"6041","SODU","20","WG 2",
"6042","POPE2","7","WG 2",
"6043","DUIN2","1","WG 2",
"6044","MIVI","1","WG 2","yes"
"5832","HEHE","80","SW 4",
"5833","PAQU2","5","SW 4",
"5834","SOLID","15","SW 5 ",
"5835","ROMU","40","SW 5 ",
"5836","HEHE","15","SW 5 ",
"5837","PAQU2","5","SW 5 ",
"5838","VIRI","20","SW 5 ",
"5839","LOJA","5","SW 5 ",
"5840","TORA2","60","SW 6",
"5841","PAQU2","5","SW 6",
"5842","HEHE","10","SW 6",
"5843","IPPU2","5","SW 6",
"5844","SMILA2","15","SW 8",
"5845","HEHE","40","SW 8",
"5846","LOJA","10","SW 8",
"5847","SMILA2","30","SW 9",
"5848","LOJA","10","SW 9",
"5849","HEHE","8","SW 9",
"5850","SAAL5","2","SW 9",
"5851","HEHE","1","SW 10",
"5852","TORA2","1","SW 10","yes"
"5853","VIRI","1","SW 10","yes"
"5854","PAQU2","1","SW 10","yes"
"5855","PRSE2","3","SW 10",
"5856","GLHE2","30","SW 11",
"5857","LOJA","15","SW 11",
"5858","HEHE","10","SW 11",
"5859","CASE13","20","SW 11",
"5860","VIRI","15","SW 11",
"5861","TORA2","25","SW 12",
"5862","SMILA2","15","SW 12",
"5863","ALPE4","3","SW 12",
"5864","PAQU2","2","SW 12",
"5865","LOJA","15","SW 12",
"5866","HEHE","20","SW 12",
"5867","HEHE","85","SW 13",
"5868","CLTE4","5","SW 13",
"5869","VIRI","5","SW 13",
"5870","CALU5","10","SW 14",
"5871","IMCA","10","SW 14",
"5872","ROMU","10","SW 14",
"5873","VIRI","3","SW 14",
"5874","SOCA6","25","SW 14",
"5875","LIBE3","10","SW 14",
"5876","CASE13","2","SW 14",
"5877","VIRI","15","NMN 1",
"5878","HEHE","5","NMN 1",
"5879","AMAR2","30","NMN 1",
"5880","ROMU","15","NMN 1",
"5881","MOAL","20","NMN 1",
"5882","TAOF","1","NMN 1",
"5883","ASCA","1","NMN 1",
"5884","GLHE2","2","NMN 1",
"5885","POA","10","NMN 1",
"5886","LOJA","1","NMN 1",
"5887","VIRI","15","NMN 2",
"5888","LOJA","40","NMN 2",
"5889","DUIN2","5","NMN 2",
"5890","VIMI2","15","NMN 2",
"5891","MORU","15","NMN 2",
"5892","SEVA4","50","NMN 3",
"5893","PRSE2","1","NMN 3",
"5894","GLHE2","10","NMN 3",
"5895","TAOF","1","NMN 3","yes"
"5896","VIRI","2","NMN 3",
"5897","VIMI2","5","NMN 3",
"5898","VIOLA","25","NMN 3",
"5899","DUIN2","1","NMN 3","yes"
"5900","ELRE4","1","NMN 3",
"5901","POA","3","NMN 3",
"5902","HEHE","1","NMN 3",
